日付,到着時刻,定刻,遅延(分),状況,系統,バス停名,ナンバー,バス会社
2026/08/10,08:22,08:20,2,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:22,08:14,8,遅延 +8分,89,壺川（開南・国場向け）,沖縄230あ 1364,沖縄バス
2026/08/10,08:23,08:22,1,定時,89,西崎運動公園前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:23,08:24,-1,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か908,琉球バス交通
2026/08/10,08:23,08:22,1,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:23,08:20,3,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か1590,琉球バス交通
2026/08/10,08:23,08:25,-2,早着 -2分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か908,琉球バス交通
2026/08/10,08:24,08:22,2,定時,89,公園前（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:24,08:25,-1,定時,89,西崎中学校入口（那覇・向陽高校向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:24,08:16,8,遅延 +8分,89,農協会館前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/10,08:25,08:24,1,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:25,08:17,8,遅延 +8分,89,与儀小学校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/10,08:26,08:27,-1,定時,89,阿波根（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:27,08:19,8,遅延 +8分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄230あ 1364,沖縄バス
2026/08/10,08:27,08:26,1,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:27,08:27,0,定時,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か908,琉球バス交通
2026/08/10,08:28,08:28,0,定時,89,翁長（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:29,08:27,2,定時,89,田原（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:29,08:28,1,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/10,08:30,08:31,-1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:30,08:28,2,定時,89,翁長入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:30,08:29,1,定時,89,旭町（開南・国場向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:31,08:28,3,定時,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:31,08:32,-1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:31,08:31,0,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:32,08:21,11,遅延 +11分,89,西壷川（開南・国場向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:32,08:28,4,遅延 +4分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/10,08:32,08:32,0,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:32,08:33,-1,定時,89,与根入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:33,08:33,0,定時,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:33,08:28,5,遅延 +5分,89,金城（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:33,08:32,1,定時,89,壺川（開南・国場向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:33,08:24,9,遅延 +9分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄230あ 1364,沖縄バス
2026/08/10,08:34,08:34,0,定時,89,糸満入口（那覇・沖水向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:34,08:34,0,定時,89,座安入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:34,08:25,9,遅延 +9分,89,上泉（那覇バスターミナル・小禄向け）,沖縄230あ 1364,沖縄バス
2026/08/10,08:35,08:35,0,定時,89,伊良波（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:36,08:35,1,定時,89,公園前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:36,08:34,2,定時,89,農協会館前（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:36,08:36,0,定時,89,我那覇（那覇方面）,沖縄200か1523,琉球バス交通
2026/08/10,08:37,08:36,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:37,08:35,2,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:38,08:37,1,定時,89,潮平（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:38,08:38,0,定時,89,名嘉地（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:38,08:37,1,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か1590,琉球バス交通
2026/08/10,08:38,08:41,-3,早着 -3分,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か 930,沖縄バス
2026/08/10,08:40,08:41,-1,定時,89,高良（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:41,08:41,0,定時,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:42,08:41,1,定時,89,阿波根（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:42,08:41,1,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:42,08:43,-1,定時,89,旭町（開南・国場向け）,沖縄200か 930,沖縄バス
2026/08/10,08:42,08:40,2,定時,89,翁長（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:42,08:42,0,定時,89,新町入口（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:43,08:43,0,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:43,08:44,-1,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:43,08:41,2,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:44,08:40,4,遅延 +4分,89,翁長入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:44,08:39,5,遅延 +5分,89,西壷川（開南・国場向け）,沖縄200か 930,沖縄バス
2026/08/10,08:44,08:42,2,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:45,08:42,3,定時,89,豊見城南高校前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:46,08:46,0,定時,89,赤嶺安里原（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:46,08:45,1,定時,89,壺川（開南・国場向け）,沖縄200か 930,沖縄バス
2026/08/10,08:46,08:43,3,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か1590,琉球バス交通
2026/08/10,08:47,08:50,-3,早着 -3分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/10,08:47,08:47,0,定時,89,農協会館前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:48,08:45,3,定時,89,座安入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:48,08:48,0,定時,89,小禄駅前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:49,08:46,3,定時,89,伊良波（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:49,08:49,0,定時,89,田原（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:49,08:48,1,定時,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か 930,沖縄バス
2026/08/10,08:51,08:50,1,定時,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/10,08:51,08:47,4,遅延 +4分,89,我那覇（那覇方面）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:51,08:50,1,定時,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か 930,沖縄バス
2026/08/10,08:51,08:46,5,遅延 +5分,89,那覇西高校前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:52,08:51,1,定時,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄200か912,琉球バス交通
2026/08/10,08:52,08:49,3,定時,89,名嘉地（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:53,08:52,1,定時,89,糸満ロータリー（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/10,08:53,08:46,7,遅延 +7分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/10,08:54,08:53,1,定時,89,白銀堂前（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/10,08:54,08:46,8,遅延 +8分,89,高良（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:54,08:46,8,遅延 +8分,89,金城（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:54,08:54,0,定時,89,糸満入口（那覇・沖水向け）,沖縄200か912,琉球バス交通
2026/08/10,08:55,08:52,3,定時,89,宇栄原入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:56,08:52,4,遅延 +4分,89,新町入口（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:56,09:01,-5,早着 -5分,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/10,08:56,08:53,3,定時,89,第二ゲート（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:56,08:55,1,定時,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か1523,琉球バス交通
2026/08/10,08:57,08:57,0,定時,89,公園前（那覇バスターミナル向け）,沖縄200か1523,琉球バス交通
2026/08/10,08:57,08:57,0,定時,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か 930,沖縄バス
2026/08/10,08:57,08:56,1,定時,89,西崎入口（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/10,08:57,08:54,3,定時,89,赤嶺駅前（那覇バスターミナル向け）,沖縄230あ 1363 ,沖縄バス
2026/08/10,08:58,08:57,1,定時,89,潮平（那覇バスターミナル向け）,沖縄200か912,琉球バス交通
2026/08/10,08:59,08:58,1,定時,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か 930,沖縄バス
2026/08/10,08:59,09:01,-2,早着 -2分,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か1523,琉球バス交通
2026/08/11,07:00,07:05,-5,早着 -5分,89,糸満バスターミナル（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:00,06:59,1,定時,89,金城（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:01,07:05,-4,早着 -4分,89,糸満市役所入口（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:02,07:06,-4,早着 -4分,89,糸満市場入口（那覇・米須・高嶺向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:02,07:07,-5,早着 -5分,89,軍桟橋前（那覇空港→旭橋方面）,沖縄200か1691,琉球バス交通
2026/08/11,07:03,07:07,-4,早着 -4分,89,糸満ロータリー（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:03,06:58,5,遅延 +5分,89,公園前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:04,07:08,-4,早着 -4分,89,白銀堂前（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:05,07:09,-4,早着 -4分,89,糸満入口（那覇・沖水向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:05,07:01,4,遅延 +4分,89,旭橋・那覇バスターミナル　のりば１０,沖縄200か1691,琉球バス交通
2026/08/11,07:07,07:11,-4,早着 -4分,89,西崎入口（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:07,07:03,4,遅延 +4分,89,旭町（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:08,07:13,-5,早着 -5分,89,潮平（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:08,07:10,-2,早着 -2分,89,西壷川（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:09,07:05,4,遅延 +4分,89,壺川（開南・国場向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:10,07:11,-1,定時,89,阿波根（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:10,07:06,4,遅延 +4分,89,農協会館前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:11,07:16,-5,早着 -5分,89,翁長（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:11,07:07,4,遅延 +4分,89,与儀小学校前（那覇バスターミナル向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:12,07:08,4,遅延 +4分,89,与儀十字路（那覇署前　牧志駅・おもろまち方面）,沖縄200か1691,琉球バス交通
2026/08/11,07:13,07:16,-3,早着 -3分,89,翁長入口（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:13,07:18,-5,早着 -5分,89,豊見城南高校前（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:15,07:19,-4,早着 -4分,89,座安入口（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:15,07:17,-2,早着 -2分,89,開南（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:16,07:20,-4,早着 -4分,89,伊良波（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:16,07:17,-1,定時,89,那覇高校前（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:18,07:21,-3,早着 -3分,89,我那覇（那覇方面）,沖縄230あ 1364,沖縄バス
2026/08/11,07:18,07:14,4,遅延 +4分,89,県庁南口（那覇バスターミナル・旭橋向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:19,07:23,-4,早着 -4分,89,名嘉地（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:19,07:15,4,遅延 +4分,89,上泉（那覇バスターミナル・小禄向け）,沖縄200か1691,琉球バス交通
2026/08/11,07:20,07:17,3,定時,89,那覇バスターミナル　おりば G,沖縄200か1691,琉球バス交通
2026/08/11,07:20,07:17,3,定時,89,高良（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
2026/08/11,07:22,07:26,-4,早着 -4分,89,宇栄原入口（那覇バスターミナル向け）,沖縄230あ 1364,沖縄バス
